"","phylum","cutoff","termset","term","gene","description","effectsize"
"889","actinobacteria","weak","level2","Monosaccharides","FIG00017518","Alpha-L-arabinofuranosidase II precursor (EC 3.2.1.55)",0.535493292819218
"890","actinobacteria","weak","level2","Monosaccharides","FIG00038920","Alpha-L-fucosidase (EC 3.2.1.51)",0.334374639170175
"891","actinobacteria","weak","level2","Monosaccharides","FIG00037240","Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55)",0.460727678874105
"892","actinobacteria","weak","level2","Monosaccharides","FIG00007157","Alpha-N-arabinofuranosidase (EC 3.2.1.55)",0.427465297370902
"893","actinobacteria","weak","level2","Monosaccharides","FIG00003174","Alpha-xylosidase (EC 3.2.1.-)",0.375731026478614
"894","actinobacteria","weak","level2","Monosaccharides","FIG00036772","Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)",0.359503991303605
"895","actinobacteria","weak","level2","Monosaccharides","FIG00138182","Beta-mannosidase (EC 3.2.1.25)",0.444291061041413
"896","actinobacteria","weak","level2","Monosaccharides","FIG00003086","Beta-xylosidase (EC 3.2.1.37)",0.345162870332612
"897","actinobacteria","weak","level2","Monosaccharides","FIG00209992","D-xylose transport ATP-binding protein XylG",0.30398400677944
"898","actinobacteria","weak","level2","Monosaccharides","FIG00065780","Endo-1,4-beta-mannosidase",0.780856109276086
"899","actinobacteria","weak","level2","Monosaccharides","FIG00516442","Endoglucanase (EC 3.2.1.4)",0.505886632579293
"900","actinobacteria","weak","level2","Monosaccharides","FIG01029714","Fructose ABC transporter, ATP-binding component FrcA",0.43881117070023
"901","actinobacteria","weak","level2","Monosaccharides","FIG00091179","Fructose ABC transporter, permease component FrcC",0.362261886391944
"902","actinobacteria","weak","level2","Monosaccharides","FIG00126855","Fructose ABC transporter, substrate-binding component FrcB",0.386195993776613
"903","actinobacteria","weak","level2","Monosaccharides","FIG00946436","Gluconate transporter family protein",0.285254128430839
"904","actinobacteria","weak","level2","Monosaccharides","FIG00009828","Glucose 1-dehydrogenase (EC 1.1.1.47)",0.324545653909784
"905","actinobacteria","weak","level2","Monosaccharides","FIG00011450","High-affinity gluconate transporter GntT",1.18778889372617
"906","actinobacteria","weak","level2","Monosaccharides","FIG00003299","L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)",0.351598913976483
"907","actinobacteria","weak","level2","Monosaccharides","FIG00002117","L-arabinose isomerase (EC 5.3.1.4)",0.306782329129508
"908","actinobacteria","weak","level2","Monosaccharides","FIG00003757","L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)",0.384481954477815
"909","actinobacteria","weak","level2","Monosaccharides","FIG00004109","L-arabinose transport system permease protein (TC 3.A.1.2.2)",0.38077261319889
"910","actinobacteria","weak","level2","Monosaccharides","FIG00018913","L-arabonate dehydratase (EC 4.2.1.25)",0.348261096596616
"911","actinobacteria","weak","level2","Monosaccharides","FIG00014618","L-fuconate dehydratase (EC 4.2.1.68)",0.306622368954285
"912","actinobacteria","weak","level2","Monosaccharides","FIG00002801","L-fuconolactone hydrolase",0.352691687691502
"913","actinobacteria","weak","level2","Monosaccharides","FIG00006889","L-rhamnose isomerase (EC 5.3.1.14)",0.234426270393421
"914","actinobacteria","weak","level2","Monosaccharides","FIG00001862","L-rhamnose mutarotase",0.408042676014685
"915","actinobacteria","weak","level2","Monosaccharides","FIG00000986","L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)",0.257882737920995
"916","actinobacteria","weak","level2","Monosaccharides","FIG00905834","Pectate lyase precursor (EC 4.2.2.2)",0.549464823300794
"917","actinobacteria","weak","level2","Monosaccharides","FIG00945980","Phosphomannomutase (EC 5.4.2.8)",0.318682410481841
"918","actinobacteria","weak","level2","Monosaccharides","FIG00089781","Possible alpha-xyloside ABC transporter, permease component",0.433929277938013
"919","actinobacteria","weak","level2","Monosaccharides","FIG00229359","Predicted L-rhamnose ABC transporter, ATP-binding component",0.274349392160361
"920","actinobacteria","weak","level2","Monosaccharides","FIG00025734","Predicted L-rhamnose ABC transporter, substrate-binding component",0.311382146240057
"921","actinobacteria","weak","level2","Monosaccharides","FIG00023678","Predicted L-rhamnose ABC transporter, transmembrane component 1",0.343208395745311
"922","actinobacteria","weak","level2","Monosaccharides","FIG00229352","Predicted L-rhamnose ABC transporter, transmembrane component 2",0.26443539878935
"923","actinobacteria","weak","level2","Monosaccharides","FIG00135546","Predicted rhamnogalacturonan lyase in rhamnose utilization cluster",0.447851851996647
"924","actinobacteria","weak","level2","Monosaccharides","FIG00059266","Predicted rhamnose oligosaccharide ABC transport system, permease component",0.427797451805777
"925","actinobacteria","weak","level2","Monosaccharides","FIG00052867","Predicted rhamnose oligosaccharide ABC transport system, permease component 2",0.46078231436465
"926","actinobacteria","weak","level2","Monosaccharides","FIG00054694","Predicted rhamnose oligosaccharide ABC transport system, substrate-binding component",0.692706028518409
"927","actinobacteria","weak","level2","Monosaccharides","FIG00004589","Putative deoxyribose-specific ABC transporter, ATP-binding protein",0.911864221639583
"928","actinobacteria","weak","level2","Monosaccharides","FIG01956108","Putative transcriptional regulator of sorbose uptake and utilization genes",1.26051417914281
"929","actinobacteria","weak","level2","Monosaccharides","FIG00016888","rhamnogalacturonan acetylesterase",0.614342789517562
"930","actinobacteria","weak","level2","Monosaccharides","FIG00001865","Rhamnulokinase (EC 2.7.1.5)",0.223587932316805
"931","actinobacteria","weak","level2","Monosaccharides","FIG00018457","Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)",0.294722031285707
"932","actinobacteria","weak","level2","Monosaccharides","FIG01349990","Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)",0.444349656071211
"933","actinobacteria","weak","level2","Monosaccharides","FIG00024226","Ribose operon repressor",0.294198203096715
"934","actinobacteria","weak","level2","Monosaccharides","FIG00002300","Ribulokinase (EC 2.7.1.16)",0.258775661891069
"935","actinobacteria","weak","level2","Monosaccharides","FIG00040817","Sugar diacid utilization regulator SdaR",0.424165285113112
"936","actinobacteria","weak","level2","Monosaccharides","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"937","actinobacteria","weak","level2","Monosaccharides","FIG00023208","Transcriptional regulator of rhamnose utilization, LacI family",0.332494473801684
"938","actinobacteria","weak","level2","Monosaccharides","FIG00018530","Xylose ABC transporter, periplasmic xylose-binding protein XylF",0.357220522462113
"939","actinobacteria","weak","level2","Monosaccharides","FIG00019456","Xylose isomerase (EC 5.3.1.5)",0.417212541730491
"940","actinobacteria","weak","level2","Monosaccharides","FIG00092279","Xylose-responsive transcription regulator, ROK family",0.374892771093295
"941","actinobacteria","weak","level2","Monosaccharides","FIG00000793","Xylulose kinase (EC 2.7.1.17)",0.265187744060309
"942","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00133510","1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)",0.270652589478877
"943","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00002178","D-amino-acid oxidase (EC 1.4.3.3)",0.276938537107742
"944","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"945","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00821604","L-Proline/Glycine betaine transporter ProP",1.46067326628804
"946","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00004161","Predicted regulator PutR for proline utilization, GntR family",0.383779547559376
"947","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00002570","Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)",0.603698014757125
"948","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00137607","Proline racemase (EC 5.1.1.4)",0.408787515075339
"949","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00018431","Putative oxidoreductase in 4-hydroxyproline catabolic gene cluster",0.302419725370013
"950","actinobacteria","weak","level2","Branched-chain amino acids","FIG00821204","3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)",1.4535877895209
"951","actinobacteria","weak","level2","Branched-chain amino acids","FIG00009849","Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.296372434504693
"952","actinobacteria","weak","level2","Branched-chain amino acids","FIG00000964","Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",0.314485255912654
"953","actinobacteria","weak","level2","Branched-chain amino acids","FIG00055130","Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",0.323592662117914
"954","actinobacteria","weak","level2","Branched-chain amino acids","FIG00009149","Butyryl-CoA dehydrogenase (EC 1.3.99.2)",0.376327023680539
"955","actinobacteria","weak","level2","Branched-chain amino acids","FIG00000963","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",0.50185521214906
"956","actinobacteria","weak","level2","Branched-chain amino acids","FIG00020626","Leucine dehydrogenase (EC 1.4.1.9)",0.447037347534389
"957","actinobacteria","weak","level2","Branched-chain amino acids","FIG00003800","Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system",0.236642892425823
"958","actinobacteria","weak","level2","Branched-chain amino acids","FIG00183535","Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)",0.402479550462233
"959","actinobacteria","weak","level2","Branched-chain amino acids","FIG00138249","Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",0.503277123806229
"960","actinobacteria","weak","level2","Branched-chain amino acids","FIG00138403","Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",0.584983774690576
"961","actinobacteria","weak","level2","Branched-chain amino acids","FIG00021407","(R)-citramalate synthase (EC 2.3.1.182)",0.426727570253126
"962","actinobacteria","weak","level2","Branched-chain amino acids","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"963","actinobacteria","weak","level2","Branched-chain amino acids","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"964","actinobacteria","weak","level2","Quinone cofactors","FIG00030029","3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)",0.312903673313027
"965","actinobacteria","weak","level2","Quinone cofactors","FIG00000573","3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-)",0.380044853380318
"966","actinobacteria","weak","level2","Quinone cofactors","FIG00001109","4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",0.353026001582122
"967","actinobacteria","weak","level2","Quinone cofactors","FIG00016119","Gene SCO4494, often clustered with other genes in menaquinone via futalosine pathway",0.643995137749542
"968","actinobacteria","weak","level2","Quinone cofactors","FIG00018039","Menaquinone via futalosine step 1",0.588923512480103
"969","actinobacteria","weak","level2","Quinone cofactors","FIG00145493","Menaquinone via futalosine step 2",0.50647817664822
"970","actinobacteria","weak","level2","Quinone cofactors","FIG00015890","Menaquinone via futalosine step 3",0.588923512480103
"971","actinobacteria","weak","level2","Quinone cofactors","FIG00015925","Menaquinone via futalosine step 4",0.619474356399013
"972","actinobacteria","weak","level2","Quinone cofactors","FIG00000320","Ubiquinone biosynthesis monooxygenase UbiB",0.451974884116204
"973","actinobacteria","weak","level2","NAD and NADP","FIG00007435","3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",0.369298426695927
"974","actinobacteria","weak","level2","NAD and NADP","FIG01709650","Amidases related to nicotinamidase",0.902559939178143
"975","actinobacteria","weak","level2","NAD and NADP","FIG00937811","Hypothetical Nudix-like regulator",0.471632725863048
"976","actinobacteria","weak","level2","NAD and NADP","FIG01305539","Indoleamine 2,3-dioxygenase (EC 1.13.11.52)",1.89784583459457
"977","actinobacteria","weak","level2","NAD and NADP","FIG00001585","Kynureninase (EC 3.7.1.3)",0.560076471186614
"978","actinobacteria","weak","level2","NAD and NADP","FIG00027907","Kynurenine 3-monooxygenase (EC 1.14.13.9)",0.367535050627134
"979","actinobacteria","weak","level2","NAD and NADP","FIG00001524","Kynurenine formamidase, bacterial (EC 3.5.1.9)",0.392850154484104
"980","actinobacteria","weak","level2","NAD and NADP","FIG00000575","L-aspartate oxidase (EC 1.4.3.16)",0.247606002994791
"981","actinobacteria","weak","level2","NAD and NADP","FIG00001622","Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",0.445903387462038
"982","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00002360","4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)",0.409181141510792
"983","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00005022","ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)",0.55294702301909
"984","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00052802","Agmatinase (EC 3.5.3.11)",0.382588929306737
"985","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001062","Agmatine deiminase (EC 3.5.3.12)",0.247852581466147
"986","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00229246","Allophanate hydrolase (EC 3.5.1.54)",0.330000849606918
"987","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00062522","Cyanophycinase (EC 3.4.15.6)",0.567525045671815
"988","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00003542","Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)",0.586682480685726
"989","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"990","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00084786","Histidine ABC transporter, histidine-binding periplasmic protein precursor HisJ (TC 3.A.1.3.1)",1.00312608143641
"991","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00035201","Ornithine aminotransferase (EC 2.6.1.13)",0.270800125379497
"992","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00771520","Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)",0.482606833319903
"993","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00007514","Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)",0.222481595320751
"994","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00032740","Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)",0.489470907936505
"995","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00024044","Putrescine transport system permease protein PotH (TC 3.A.1.11.2)",0.556848869430538
"996","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG01304252","Putrescine transport system permease protein PotI (TC 3.A.1.11.2)",0.581027010364
"997","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00004037","Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)",0.505370710135303
"998","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00003894","Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)",0.454154965675829
"999","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00027526","Urea ABC transporter, ATPase protein UrtD",0.296930570523178
"1000","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00014348","Urea ABC transporter, ATPase protein UrtE",0.296930570523178
"1001","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00229247","Urea carboxylase (EC 6.3.4.6)",0.395744356628612
"1002","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00054317","Urea carboxylase-related ABC transporter, periplasmic substrate-binding protein",0.785540632064447
"1003","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00048465","Urea carboxylase-related amino acid permease",0.279058298600721
"1004","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00022146","Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)",0.455877083373042
"1005","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001025","Urease accessory protein UreF",0.232007965677446
"1006","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001001","Urease accessory protein UreG",0.26480573865988
"1007","actinobacteria","weak","level2","Aminosugars","FIG00001347","Chitinase (EC 3.2.1.14)",0.377220897850927
"1008","actinobacteria","weak","level2","Aminosugars","FIG00002614","Chitin binding protein",0.298883479785937
"1009","actinobacteria","weak","level2","Aminosugars","FIG00004885","Chitodextrinase precursor (EC 3.2.1.14)",0.563825927341824
"1010","actinobacteria","weak","level2","Aminosugars","FIG00137522","Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6)",0.487692906402192
"1011","actinobacteria","weak","level2","Aminosugars","FIG00008591","N-Acetyl-D-glucosamine ABC transport system, permease protein 1",0.23853651772407
"1012","actinobacteria","weak","level2","Aminosugars","FIG00501923","N-Acetyl-D-glucosamine ABC transport system, permease protein 2",0.230872550274807
"1013","actinobacteria","weak","level2","Aminosugars","FIG00001672","N-acetylglucosamine kinase of eukaryotic type (EC 2.7.1.59)",0.557445978635716
"1014","actinobacteria","weak","level2","Aminosugars","FIG00004308","N-acetylglucosamine related transporter, NagX",1.61303112545735
"1015","actinobacteria","weak","level2","Aminosugars","FIG00051266","Predicted N-acetyl-glucosamine kinase 2, ROK family (EC 2.7.1.59)",0.534595095914354
"1016","actinobacteria","weak","level2","Aminosugars","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"1017","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00113730","Alkanesulfonate monooxygenase (EC 1.14.14.5)",0.47155024515423
"1018","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.270481927076801
"1019","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00001391","Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)",0.331116997068491
"1020","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00004423","Dibenzothiophene desulfurization enzyme B",0.429149721451557
"1021","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.265603922115037
"1022","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00005992","Gamma-glutamyltranspeptidase (EC 2.3.2.2)",0.425554121680619
"1023","actinobacteria","weak","level2","ABC transporters","FIG00055715","Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)",0.33598831927524
"1024","actinobacteria","weak","level2","ABC transporters","FIG00006551","Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)",0.33090308860253
"1025","actinobacteria","weak","level2","ABC transporters","FIG00020185","Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)",0.329108537475538
"1026","actinobacteria","weak","level2","ABC transporters","FIG00005172","Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)",0.317885326054258
"1027","actinobacteria","weak","level2","ABC transporters","FIG00003435","High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)",0.29636625347602
"1028","actinobacteria","weak","level2","ABC transporters","FIG01304712","High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)",0.430364007509808
"1029","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00146356","Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster",0.540723468378235
"1030","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00146363","COG2071: predicted glutamine amidotransferases in hypothetical Actinobacterial gene cluster",0.367244998276568
"1031","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00143561","Glutamine synthetase family protein in hypothetical Actinobacterial gene cluster",0.616327705646414
"1032","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00023196","Short-chain dehydrogenase/reductase in hypothetical Actinobacterial gene cluster",0.527660930849299
"1033","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00069016","Transcriptional regulator, GntR family, in hypothetical Actinobacterial gene cluster",0.45818475461341
"1034","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00133510","1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)",0.270652589478877
"1035","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00002178","D-amino-acid oxidase (EC 1.4.3.3)",0.276938537107742
"1036","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"1037","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00821604","L-Proline/Glycine betaine transporter ProP",1.46067326628804
"1038","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00004161","Predicted regulator PutR for proline utilization, GntR family",0.383779547559376
"1039","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00002570","Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)",0.603698014757125
"1040","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00137607","Proline racemase (EC 5.1.1.4)",0.408787515075339
"1041","actinobacteria","weak","level3","Proline,_4-hydroxyproline_uptake_and_utilization","FIG00018431","Putative oxidoreductase in 4-hydroxyproline catabolic gene cluster",0.302419725370013
"1042","actinobacteria","weak","level3","L-fucose_utilization_temp","FIG00132557","2-keto-3-deoxy-L-fuconate dehydrogenase",0.389710937681263
"1043","actinobacteria","weak","level3","L-fucose_utilization_temp","FIG00038920","Alpha-L-fucosidase (EC 3.2.1.51)",0.334374639170175
"1044","actinobacteria","weak","level3","L-fucose_utilization_temp","FIG00014618","L-fuconate dehydratase (EC 4.2.1.68)",0.306622368954285
"1045","actinobacteria","weak","level3","L-fucose_utilization_temp","FIG00002801","L-fuconolactone hydrolase",0.352691687691502
"1046","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00017518","Alpha-L-arabinofuranosidase II precursor (EC 3.2.1.55)",0.535493292819218
"1047","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00037240","Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55)",0.460727678874105
"1048","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00007157","Alpha-N-arabinofuranosidase (EC 3.2.1.55)",0.427465297370902
"1049","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00036772","Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)",0.359503991303605
"1050","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00003299","L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)",0.351598913976483
"1051","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00002117","L-arabinose isomerase (EC 5.3.1.4)",0.306782329129508
"1052","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00003757","L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)",0.384481954477815
"1053","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00004109","L-arabinose transport system permease protein (TC 3.A.1.2.2)",0.38077261319889
"1054","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00018913","L-arabonate dehydratase (EC 4.2.1.25)",0.348261096596616
"1055","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00000986","L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)",0.257882737920995
"1056","actinobacteria","weak","level3","L-Arabinose_utilization","FIG00002300","Ribulokinase (EC 2.7.1.16)",0.258775661891069
"1057","actinobacteria","weak","level3","Xylose_utilization","FIG01955910","Acetyl xylan esterase (EC 3.1.1.41)",0.371694224512338
"1058","actinobacteria","weak","level3","Xylose_utilization","FIG00003174","Alpha-xylosidase (EC 3.2.1.-)",0.375731026478614
"1059","actinobacteria","weak","level3","Xylose_utilization","FIG00003086","Beta-xylosidase (EC 3.2.1.37)",0.345162870332612
"1060","actinobacteria","weak","level3","Xylose_utilization","FIG00209992","D-xylose transport ATP-binding protein XylG",0.30398400677944
"1061","actinobacteria","weak","level3","Xylose_utilization","FIG00089781","Possible alpha-xyloside ABC transporter, permease component",0.433929277938013
"1062","actinobacteria","weak","level3","Xylose_utilization","FIG00018530","Xylose ABC transporter, periplasmic xylose-binding protein XylF",0.357220522462113
"1063","actinobacteria","weak","level3","Xylose_utilization","FIG00019456","Xylose isomerase (EC 5.3.1.5)",0.417212541730491
"1064","actinobacteria","weak","level3","Xylose_utilization","FIG00092279","Xylose-responsive transcription regulator, ROK family",0.374892771093295
"1065","actinobacteria","weak","level3","Xylose_utilization","FIG00000793","Xylulose kinase (EC 2.7.1.17)",0.265187744060309
"1066","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00001777","3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)",0.25788155881876
"1067","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00133285","Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)",0.28555407942505
"1068","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00138292","Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)",0.242033385150917
"1069","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00001681","Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)",0.258786844015244
"1070","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"1071","actinobacteria","weak","level3","Protocatechuate_branch_of_beta-ketoadipate_pathway","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"1072","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00007435","3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",0.369298426695927
"1073","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG01709650","Amidases related to nicotinamidase",0.902559939178143
"1074","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG01305539","Indoleamine 2,3-dioxygenase (EC 1.13.11.52)",1.89784583459457
"1075","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00001585","Kynureninase (EC 3.7.1.3)",0.560076471186614
"1076","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00027907","Kynurenine 3-monooxygenase (EC 1.14.13.9)",0.367535050627134
"1077","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00001524","Kynurenine formamidase, bacterial (EC 3.5.1.9)",0.392850154484104
"1078","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00000575","L-aspartate oxidase (EC 1.4.3.16)",0.247606002994791
"1079","actinobacteria","weak","level3","NAD_and_NADP_cofactor_biosynthesis_global","FIG00001622","Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",0.445903387462038
"1080","actinobacteria","weak","level3","Maltose_and_Maltodextrin_Utilization","FIG00007812","ABC-type sugar transport system, periplasmic binding protein YcjN",0.488161317772467
"1081","actinobacteria","weak","level3","Maltose_and_Maltodextrin_Utilization","FIG00135025","Aldose 1-epimerase (EC 5.1.3.3)",0.349155451868964
"1082","actinobacteria","weak","level3","Maltose_and_Maltodextrin_Utilization","FIG00012589","Glucoamylase (EC 3.2.1.3)",0.48494831620993
"1083","actinobacteria","weak","level3","Maltose_and_Maltodextrin_Utilization","FIG00006842","Inner membrane ABC transporter permease protein YcjO",0.439612893243295
