"","phylum","cutoff","termset","term","gene","description","effectsize"
"844","actinobacteria","weak","level1","Stress Response","FIG01954415","Glycine betaine ABC transport system permease protein",0.256308286082539
"845","actinobacteria","weak","level1","Stress Response","FIG00057416","Choline dehydrogenase (EC 1.1.99.1)",0.254759894093379
"846","actinobacteria","weak","level1","Stress Response","FIG00025887","Organic hydroperoxide resistance transcriptional regulator",0.242560022519589
"847","actinobacteria","weak","level2","ABC transporters","FIG01304712","High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)",0.430364007509808
"848","actinobacteria","weak","level2","ABC transporters","FIG00055715","Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)",0.33598831927524
"849","actinobacteria","weak","level2","ABC transporters","FIG00006551","Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)",0.33090308860253
"850","actinobacteria","weak","level2","ABC transporters","FIG00020185","Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)",0.329108537475538
"851","actinobacteria","weak","level2","ABC transporters","FIG00005172","Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)",0.317885326054258
"852","actinobacteria","weak","level2","ABC transporters","FIG00003435","High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)",0.29636625347602
"853","actinobacteria","weak","level2","Aminosugars","FIG00004308","N-acetylglucosamine related transporter, NagX",1.61303112545735
"854","actinobacteria","weak","level2","Aminosugars","FIG00004885","Chitodextrinase precursor (EC 3.2.1.14)",0.563825927341824
"855","actinobacteria","weak","level2","Aminosugars","FIG00001672","N-acetylglucosamine kinase of eukaryotic type (EC 2.7.1.59)",0.557445978635716
"856","actinobacteria","weak","level2","Aminosugars","FIG00051266","Predicted N-acetyl-glucosamine kinase 2, ROK family (EC 2.7.1.59)",0.534595095914354
"857","actinobacteria","weak","level2","Aminosugars","FIG00137522","Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6)",0.487692906402192
"858","actinobacteria","weak","level2","Aminosugars","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"859","actinobacteria","weak","level2","Aminosugars","FIG00001347","Chitinase (EC 3.2.1.14)",0.377220897850927
"860","actinobacteria","weak","level2","Aminosugars","FIG00002614","Chitin binding protein",0.298883479785937
"861","actinobacteria","weak","level2","Aminosugars","FIG00008591","N-Acetyl-D-glucosamine ABC transport system, permease protein 1",0.23853651772407
"862","actinobacteria","weak","level2","Aminosugars","FIG00501923","N-Acetyl-D-glucosamine ABC transport system, permease protein 2",0.230872550274807
"863","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00084786","Histidine ABC transporter, histidine-binding periplasmic protein precursor HisJ (TC 3.A.1.3.1)",1.00312608143641
"864","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00054317","Urea carboxylase-related ABC transporter, periplasmic substrate-binding protein",0.785540632064447
"865","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00003542","Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)",0.586682480685726
"866","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG01304252","Putrescine transport system permease protein PotI (TC 3.A.1.11.2)",0.581027010364
"867","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00062522","Cyanophycinase (EC 3.4.15.6)",0.567525045671815
"868","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"869","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00024044","Putrescine transport system permease protein PotH (TC 3.A.1.11.2)",0.556848869430538
"870","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00005022","ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)",0.55294702301909
"871","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00004037","Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)",0.505370710135303
"872","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00032740","Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)",0.489470907936505
"873","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00771520","Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)",0.482606833319903
"874","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00022146","Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)",0.455877083373042
"875","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00003894","Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)",0.454154965675829
"876","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00002360","4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)",0.409181141510792
"877","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00229247","Urea carboxylase (EC 6.3.4.6)",0.395744356628612
"878","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00052802","Agmatinase (EC 3.5.3.11)",0.382588929306737
"879","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00229246","Allophanate hydrolase (EC 3.5.1.54)",0.330000849606918
"880","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00027526","Urea ABC transporter, ATPase protein UrtD",0.296930570523178
"881","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00014348","Urea ABC transporter, ATPase protein UrtE",0.296930570523178
"882","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00048465","Urea carboxylase-related amino acid permease",0.279058298600721
"883","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00035201","Ornithine aminotransferase (EC 2.6.1.13)",0.270800125379497
"884","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001001","Urease accessory protein UreG",0.26480573865988
"885","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001062","Agmatine deiminase (EC 3.5.3.12)",0.247852581466147
"886","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00001025","Urease accessory protein UreF",0.232007965677446
"887","actinobacteria","weak","level2","Arginine; urea cycle, polyamines","FIG00007514","Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)",0.222481595320751
"888","actinobacteria","weak","level2","Branched-chain amino acids","FIG00821204","3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)",1.4535877895209
"889","actinobacteria","weak","level2","Branched-chain amino acids","FIG00138403","Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",0.584983774690576
"890","actinobacteria","weak","level2","Branched-chain amino acids","FIG00138249","Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",0.503277123806229
"891","actinobacteria","weak","level2","Branched-chain amino acids","FIG00000963","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",0.50185521214906
"892","actinobacteria","weak","level2","Branched-chain amino acids","FIG00020626","Leucine dehydrogenase (EC 1.4.1.9)",0.447037347534389
"893","actinobacteria","weak","level2","Branched-chain amino acids","FIG00021407","(R)-citramalate synthase (EC 2.3.1.182)",0.426727570253126
"894","actinobacteria","weak","level2","Branched-chain amino acids","FIG00183535","Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)",0.402479550462233
"895","actinobacteria","weak","level2","Branched-chain amino acids","FIG00009149","Butyryl-CoA dehydrogenase (EC 1.3.99.2)",0.376327023680539
"896","actinobacteria","weak","level2","Branched-chain amino acids","FIG00055130","Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",0.323592662117914
"897","actinobacteria","weak","level2","Branched-chain amino acids","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"898","actinobacteria","weak","level2","Branched-chain amino acids","FIG00000964","Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",0.314485255912654
"899","actinobacteria","weak","level2","Branched-chain amino acids","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"900","actinobacteria","weak","level2","Branched-chain amino acids","FIG00009849","Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.296372434504693
"901","actinobacteria","weak","level2","Branched-chain amino acids","FIG00003800","Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system",0.236642892425823
"902","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00143561","Glutamine synthetase family protein in hypothetical Actinobacterial gene cluster",0.616327705646414
"903","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00146356","Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster",0.540723468378235
"904","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00023196","Short-chain dehydrogenase/reductase in hypothetical Actinobacterial gene cluster",0.527660930849299
"905","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00069016","Transcriptional regulator, GntR family, in hypothetical Actinobacterial gene cluster",0.45818475461341
"906","actinobacteria","weak","level2","Catabolism of an unknown compound","FIG00146363","COG2071: predicted glutamine amidotransferases in hypothetical Actinobacterial gene cluster",0.367244998276568
"907","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00007414","AscBF operon repressor",2.61018484326425
"908","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00038436","Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding",1.31796537574502
"909","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00892287","Sucrose-6-phosphate hydrolase (EC 3.2.1.26)",1.27026984289134
"910","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00111267","Trehalase (EC 3.2.1.28)",0.739816174217446
"911","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00007812","ABC-type sugar transport system, periplasmic binding protein YcjN",0.488161317772467
"912","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00012589","Glucoamylase (EC 3.2.1.3)",0.48494831620993
"913","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00107971","Inner membrane ABC transporter permease protein YcjP",0.440169952099486
"914","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00006842","Inner membrane ABC transporter permease protein YcjO",0.439612893243295
"915","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00005961","Putative cytoplasmic protein clustered with trehalase",0.432347559117681
"916","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00110521","Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon",0.428265554603777
"917","actinobacteria","weak","level2","Di- and oligosaccharides","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"918","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00135025","Aldose 1-epimerase (EC 5.1.3.3)",0.349155451868964
"919","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00002020","Alpha-galactosidase (EC 3.2.1.22)",0.33049171084138
"920","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00001882","6-phospho-beta-glucosidase (EC 3.2.1.86)",0.327523933693103
"921","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00008778","Maltose operon transcriptional repressor MalR, LacI family",0.287839324625021
"922","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00001606","Malto-oligosyltrehalose synthase (EC 5.4.99.15)",0.273955800368697
"923","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00007586","Multiple sugar ABC transporter, membrane-spanning permease protein MsmF",0.270287515349436
"924","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00001338","Malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141)",0.253354945854429
"925","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00001647","Maltodextrin glucosidase (EC 3.2.1.20)",0.232160913081501
"926","actinobacteria","weak","level2","Di- and oligosaccharides","FIG00007039","Multiple sugar ABC transporter, membrane-spanning permease protein MsmG",0.227257171073079
"927","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00001172","Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",0.601320631364495
"928","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00001596","Fumarylacetoacetase (EC 3.7.1.2)",0.582271988991907
"929","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00000941","Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)",0.51400180540679
"930","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00000940","Isoquinoline 1-oxidoreductase beta subunit (EC 1.3.99.16)",0.512223033749824
"931","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00002495","Acetaldehyde dehydrogenase, acetylating, (EC 1.2.1.10) in gene cluster for degradation of phenols, cresols, catechol",0.377992734135747
"932","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00007171","Catechol 1,2-dioxygenase 1 (EC 1.13.11.1)",0.37768710000774
"933","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00001109","4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",0.353026001582122
"934","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00015188","Gentisate 1,2-dioxygenase (EC 1.13.11.4)",0.32816899237203
"935","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00003610","Putative n-hydroxybenzoate hydroxylase",0.327579198338547
"936","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"937","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00005527","Catechol 2,3-dioxygenase (EC 1.13.11.2)",0.303142648367988
"938","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"939","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00133285","Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)",0.28555407942505
"940","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00006008","salicylate esterase",0.281692940292532
"941","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00001681","Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)",0.258786844015244
"942","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00001777","3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)",0.25788155881876
"943","actinobacteria","weak","level2","Metabolism of central aromatic intermediates","FIG00138292","Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)",0.242033385150917
"944","actinobacteria","weak","level2","Monosaccharides","FIG01956108","Putative transcriptional regulator of sorbose uptake and utilization genes",1.26051417914281
"945","actinobacteria","weak","level2","Monosaccharides","FIG00011450","High-affinity gluconate transporter GntT",1.18778889372617
"946","actinobacteria","weak","level2","Monosaccharides","FIG00004589","Putative deoxyribose-specific ABC transporter, ATP-binding protein",0.911864221639583
"947","actinobacteria","weak","level2","Monosaccharides","FIG00065780","Endo-1,4-beta-mannosidase",0.780856109276086
"948","actinobacteria","weak","level2","Monosaccharides","FIG00054694","Predicted rhamnose oligosaccharide ABC transport system, substrate-binding component",0.692706028518409
"949","actinobacteria","weak","level2","Monosaccharides","FIG00016888","rhamnogalacturonan acetylesterase",0.614342789517562
"950","actinobacteria","weak","level2","Monosaccharides","FIG00905834","Pectate lyase precursor (EC 4.2.2.2)",0.549464823300794
"951","actinobacteria","weak","level2","Monosaccharides","FIG00017518","Alpha-L-arabinofuranosidase II precursor (EC 3.2.1.55)",0.535493292819218
"952","actinobacteria","weak","level2","Monosaccharides","FIG00516442","Endoglucanase (EC 3.2.1.4)",0.505886632579293
"953","actinobacteria","weak","level2","Monosaccharides","FIG00003227","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)",0.483785880996213
"954","actinobacteria","weak","level2","Monosaccharides","FIG00052867","Predicted rhamnose oligosaccharide ABC transport system, permease component 2",0.46078231436465
"955","actinobacteria","weak","level2","Monosaccharides","FIG00037240","Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55)",0.460727678874105
"956","actinobacteria","weak","level2","Monosaccharides","FIG00135546","Predicted rhamnogalacturonan lyase in rhamnose utilization cluster",0.447851851996647
"957","actinobacteria","weak","level2","Monosaccharides","FIG01349990","Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)",0.444349656071211
"958","actinobacteria","weak","level2","Monosaccharides","FIG00138182","Beta-mannosidase (EC 3.2.1.25)",0.444291061041413
"959","actinobacteria","weak","level2","Monosaccharides","FIG01029714","Fructose ABC transporter, ATP-binding component FrcA",0.43881117070023
"960","actinobacteria","weak","level2","Monosaccharides","FIG00089781","Possible alpha-xyloside ABC transporter, permease component",0.433929277938013
"961","actinobacteria","weak","level2","Monosaccharides","FIG00059266","Predicted rhamnose oligosaccharide ABC transport system, permease component",0.427797451805777
"962","actinobacteria","weak","level2","Monosaccharides","FIG00007157","Alpha-N-arabinofuranosidase (EC 3.2.1.55)",0.427465297370902
"963","actinobacteria","weak","level2","Monosaccharides","FIG00040817","Sugar diacid utilization regulator SdaR",0.424165285113112
"964","actinobacteria","weak","level2","Monosaccharides","FIG00019456","Xylose isomerase (EC 5.3.1.5)",0.417212541730491
"965","actinobacteria","weak","level2","Monosaccharides","FIG00001862","L-rhamnose mutarotase",0.408042676014685
"966","actinobacteria","weak","level2","Monosaccharides","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"967","actinobacteria","weak","level2","Monosaccharides","FIG00132557","2-keto-3-deoxy-L-fuconate dehydrogenase",0.389710937681263
"968","actinobacteria","weak","level2","Monosaccharides","FIG00126855","Fructose ABC transporter, substrate-binding component FrcB",0.386195993776613
"969","actinobacteria","weak","level2","Monosaccharides","FIG00003757","L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)",0.384481954477815
"970","actinobacteria","weak","level2","Monosaccharides","FIG00004109","L-arabinose transport system permease protein (TC 3.A.1.2.2)",0.38077261319889
"971","actinobacteria","weak","level2","Monosaccharides","FIG00003174","Alpha-xylosidase (EC 3.2.1.-)",0.375731026478614
"972","actinobacteria","weak","level2","Monosaccharides","FIG00092279","Xylose-responsive transcription regulator, ROK family",0.374892771093295
"973","actinobacteria","weak","level2","Monosaccharides","FIG01955910","Acetyl xylan esterase (EC 3.1.1.41)",0.371694224512338
"974","actinobacteria","weak","level2","Monosaccharides","FIG00091179","Fructose ABC transporter, permease component FrcC",0.362261886391944
"975","actinobacteria","weak","level2","Monosaccharides","FIG00036772","Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)",0.359503991303605
"976","actinobacteria","weak","level2","Monosaccharides","FIG00018530","Xylose ABC transporter, periplasmic xylose-binding protein XylF",0.357220522462113
"977","actinobacteria","weak","level2","Monosaccharides","FIG00002801","L-fuconolactone hydrolase",0.352691687691502
"978","actinobacteria","weak","level2","Monosaccharides","FIG00003299","L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)",0.351598913976483
"979","actinobacteria","weak","level2","Monosaccharides","FIG00018913","L-arabonate dehydratase (EC 4.2.1.25)",0.348261096596616
"980","actinobacteria","weak","level2","Monosaccharides","FIG00003086","Beta-xylosidase (EC 3.2.1.37)",0.345162870332612
"981","actinobacteria","weak","level2","Monosaccharides","FIG00038343","Alfa-L-rhamnosidase (EC 3.2.1.40)",0.344109624329907
"982","actinobacteria","weak","level2","Monosaccharides","FIG00023678","Predicted L-rhamnose ABC transporter, transmembrane component 1",0.343208395745311
"983","actinobacteria","weak","level2","Monosaccharides","FIG00038920","Alpha-L-fucosidase (EC 3.2.1.51)",0.334374639170175
"984","actinobacteria","weak","level2","Monosaccharides","FIG00023208","Transcriptional regulator of rhamnose utilization, LacI family",0.332494473801684
"985","actinobacteria","weak","level2","Monosaccharides","FIG00009828","Glucose 1-dehydrogenase (EC 1.1.1.47)",0.324545653909784
"986","actinobacteria","weak","level2","Monosaccharides","FIG00945980","Phosphomannomutase (EC 5.4.2.8)",0.318682410481841
"987","actinobacteria","weak","level2","Monosaccharides","FIG00025734","Predicted L-rhamnose ABC transporter, substrate-binding component",0.311382146240057
"988","actinobacteria","weak","level2","Monosaccharides","FIG00002117","L-arabinose isomerase (EC 5.3.1.4)",0.306782329129508
"989","actinobacteria","weak","level2","Monosaccharides","FIG00014618","L-fuconate dehydratase (EC 4.2.1.68)",0.306622368954285
"990","actinobacteria","weak","level2","Monosaccharides","FIG00209992","D-xylose transport ATP-binding protein XylG",0.30398400677944
"991","actinobacteria","weak","level2","Monosaccharides","FIG00133209","2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)",0.300677664270668
"992","actinobacteria","weak","level2","Monosaccharides","FIG00018457","Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)",0.294722031285707
"993","actinobacteria","weak","level2","Monosaccharides","FIG00024226","Ribose operon repressor",0.294198203096715
"994","actinobacteria","weak","level2","Monosaccharides","FIG00946436","Gluconate transporter family protein",0.285254128430839
"995","actinobacteria","weak","level2","Monosaccharides","FIG00229359","Predicted L-rhamnose ABC transporter, ATP-binding component",0.274349392160361
"996","actinobacteria","weak","level2","Monosaccharides","FIG00000793","Xylulose kinase (EC 2.7.1.17)",0.265187744060309
"997","actinobacteria","weak","level2","Monosaccharides","FIG00229352","Predicted L-rhamnose ABC transporter, transmembrane component 2",0.26443539878935
"998","actinobacteria","weak","level2","Monosaccharides","FIG00002300","Ribulokinase (EC 2.7.1.16)",0.258775661891069
"999","actinobacteria","weak","level2","Monosaccharides","FIG00000986","L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)",0.257882737920995
"1000","actinobacteria","weak","level2","Monosaccharides","FIG00006889","L-rhamnose isomerase (EC 5.3.1.14)",0.234426270393421
"1001","actinobacteria","weak","level2","Monosaccharides","FIG00001865","Rhamnulokinase (EC 2.7.1.5)",0.223587932316805
"1002","actinobacteria","weak","level2","NAD and NADP","FIG01305539","Indoleamine 2,3-dioxygenase (EC 1.13.11.52)",1.89784583459457
"1003","actinobacteria","weak","level2","NAD and NADP","FIG01709650","Amidases related to nicotinamidase",0.902559939178143
"1004","actinobacteria","weak","level2","NAD and NADP","FIG00001585","Kynureninase (EC 3.7.1.3)",0.560076471186614
"1005","actinobacteria","weak","level2","NAD and NADP","FIG00937811","Hypothetical Nudix-like regulator",0.471632725863048
"1006","actinobacteria","weak","level2","NAD and NADP","FIG00001622","Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",0.445903387462038
"1007","actinobacteria","weak","level2","NAD and NADP","FIG00001524","Kynurenine formamidase, bacterial (EC 3.5.1.9)",0.392850154484104
"1008","actinobacteria","weak","level2","NAD and NADP","FIG00007435","3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",0.369298426695927
"1009","actinobacteria","weak","level2","NAD and NADP","FIG00027907","Kynurenine 3-monooxygenase (EC 1.14.13.9)",0.367535050627134
"1010","actinobacteria","weak","level2","NAD and NADP","FIG00000575","L-aspartate oxidase (EC 1.4.3.16)",0.247606002994791
"1011","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00113730","Alkanesulfonate monooxygenase (EC 1.14.14.5)",0.47155024515423
"1012","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00004423","Dibenzothiophene desulfurization enzyme B",0.429149721451557
"1013","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00005992","Gamma-glutamyltranspeptidase (EC 2.3.2.2)",0.425554121680619
"1014","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00001391","Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)",0.331116997068491
"1015","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.270481927076801
"1016","actinobacteria","weak","level2","Organic sulfur assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.265603922115037
"1017","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00821604","L-Proline/Glycine betaine transporter ProP",1.46067326628804
"1018","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00002570","Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)",0.603698014757125
"1019","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"1020","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00137607","Proline racemase (EC 5.1.1.4)",0.408787515075339
"1021","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00004161","Predicted regulator PutR for proline utilization, GntR family",0.383779547559376
"1022","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00018431","Putative oxidoreductase in 4-hydroxyproline catabolic gene cluster",0.302419725370013
"1023","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00002178","D-amino-acid oxidase (EC 1.4.3.3)",0.276938537107742
"1024","actinobacteria","weak","level2","Proline and 4-hydroxyproline","FIG00133510","1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)",0.270652589478877
"1025","actinobacteria","weak","level2","Quinone cofactors","FIG00016119","Gene SCO4494, often clustered with other genes in menaquinone via futalosine pathway",0.643995137749542
"1026","actinobacteria","weak","level2","Quinone cofactors","FIG00015925","Menaquinone via futalosine step 4",0.619474356399013
"1027","actinobacteria","weak","level2","Quinone cofactors","FIG00018039","Menaquinone via futalosine step 1",0.588923512480103
"1028","actinobacteria","weak","level2","Quinone cofactors","FIG00015890","Menaquinone via futalosine step 3",0.588923512480103
"1029","actinobacteria","weak","level2","Quinone cofactors","FIG00145493","Menaquinone via futalosine step 2",0.50647817664822
"1030","actinobacteria","weak","level2","Quinone cofactors","FIG00000320","Ubiquinone biosynthesis monooxygenase UbiB",0.451974884116204
"1031","actinobacteria","weak","level2","Quinone cofactors","FIG00000573","3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-)",0.380044853380318
"1032","actinobacteria","weak","level2","Quinone cofactors","FIG00001109","4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",0.353026001582122
"1033","actinobacteria","weak","level2","Quinone cofactors","FIG00030029","3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)",0.312903673313027
"1034","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG01304712","High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)",0.430364007509808
"1035","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG00055715","Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)",0.33598831927524
"1036","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG00006551","Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)",0.33090308860253
"1037","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG00020185","Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)",0.329108537475538
"1038","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG00005172","Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)",0.317885326054258
"1039","actinobacteria","weak","level3","ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)","FIG00003435","High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)",0.29636625347602
